,age,gender,district,Count
1259,6,2,40,3175
1260,7,1,40,2715
1261,7,2,40,2540
1262,8,1,40,2640
1263,8,2,40,2620
1264,9,1,40,3460
1265,9,2,40,3510
1266,10,1,40,3730
1267,10,2,40,3810
1268,11,1,40,3255
1269,11,2,40,3575
1270,12,1,40,2785
1271,12,2,40,3450
1272,13,1,40,2240
1273,13,2,40,2835
1274,14,1,40,1450
1275,14,2,40,2140
1276,15,1,40,915
1277,15,2,40,1805
1278,16,1,40,845
1279,16,2,40,2250
1280,1,1,41,6930
1281,1,2,41,6565
1282,2,1,41,2245
1283,2,2,41,2115
1284,3,1,41,2295
1285,3,2,41,2215
1286,4,1,41,2390
1287,4,2,41,2215
1288,5,1,41,2575
1289,5,2,41,2355
1290,6,1,41,2935
1291,6,2,41,2730
1292,7,1,41,2490
1293,7,2,41,2375
1294,8,1,41,2745
1295,8,2,41,2690
1296,9,1,41,3605
1297,9,2,41,3640
1298,10,1,41,4305
1299,10,2,41,4295
1300,11,1,41,4195
1301,11,2,41,4125
1302,12,1,41,3685
1303,12,2,41,3640
1304,13,1,41,2980
1305,13,2,41,2945
1306,14,1,41,1720
1307,14,2,41,1950
1308,15,1,41,1105
1309,15,2,41,1580
1310,16,1,41,905
1311,16,2,41,2025
1312,1,1,42,8880
1313,1,2,42,8510
1314,2,1,42,2785
1315,2,2,42,2730
1316,3,1,42,3235
1317,3,2,42,3205
1318,4,1,42,3095
1319,4,2,42,2995
1320,5,1,42,3445
1321,5,2,42,3150
1322,6,1,42,3710
1323,6,2,42,3585
1324,7,1,42,3245
1325,7,2,42,3200
1326,8,1,42,3340
1327,8,2,42,3255
1328,9,1,42,4320
1329,9,2,42,4365
1330,10,1,42,4575
1331,10,2,42,4940
1332,11,1,42,4390
1333,11,2,42,4585
1334,12,1,42,4025
1335,12,2,42,4205
1336,13,1,42,3035
1337,13,2,42,3320
1338,14,1,42,1960
1339,14,2,42,2255
1340,15,1,42,1375
1341,15,2,42,1870
1342,16,1,42,1070
1343,16,2,42,2315
1344,1,1,43,11425
1345,1,2,43,11160
1346,2,1,43,3285
1347,2,2,43,3205
1348,3,1,43,3235
1349,3,2,43,3005
1350,4,1,43,2910
1351,4,2,43,3000
1352,5,1,43,3585
1353,5,2,43,3890
1354,6,1,43,4375
1355,6,2,43,4535
1356,7,1,43,4015
1357,7,2,43,4075
1358,8,1,43,3930
1359,8,2,43,3965
1360,9,1,43,4440
1361,9,2,43,4590
1362,10,1,43,4255
1363,10,2,43,4420
1364,11,1,43,3525
1365,11,2,43,3690
1366,12,1,43,3095
1367,12,2,43,3425
1368,13,1,43,2465
1369,13,2,43,2605
1370,14,1,43,1460
1371,14,2,43,1635
1372,15,1,43,890
1373,15,2,43,1175
1374,16,1,43,715
1375,16,2,43,1360
1376,1,1,44,7685
1377,1,2,44,7515
1378,2,1,44,2405
1379,2,2,44,2385
1380,3,1,44,2460
1381,3,2,44,2365
1382,4,1,44,2405
1383,4,2,44,2350
1384,5,1,44,2795
1385,5,2,44,2715
1386,6,1,44,3105
1387,6,2,44,3025
1388,7,1,44,2730
1389,7,2,44,2570
1390,8,1,44,3115
1391,8,2,44,2990
1392,9,1,44,4165
1393,9,2,44,4180
1394,10,1,44,4700
1395,10,2,44,4615
1396,11,1,44,4460
1397,11,2,44,4265
1398,12,1,44,3880
1399,12,2,44,3645
1400,13,1,44,2880
1401,13,2,44,2900
1402,14,1,44,1835
1403,14,2,44,1800
1404,15,1,44,1020
1405,15,2,44,1325
1406,16,1,44,755
1407,16,2,44,1340
1408,1,1,45,9210
1409,1,2,45,8885
1410,2,1,45,3605
1411,2,2,45,3515
1412,3,1,45,3465
1413,3,2,45,3370
1414,4,1,45,2650
1415,4,2,45,2490
1416,5,1,45,2535
1417,5,2,45,2590
1418,6,1,45,2920
1419,6,2,45,3290
1420,7,1,45,3565
1421,7,2,45,3900
1422,8,1,45,3865
1423,8,2,45,4220
1424,9,1,45,4390
1425,9,2,45,4525
1426,10,1,45,3880
1427,10,2,45,3900
1428,11,1,45,2855
1429,11,2,45,3105
1430,12,1,45,2230
1431,12,2,45,2640
1432,13,1,45,1875
1433,13,2,45,2115
1434,14,1,45,1185
1435,14,2,45,1515
1436,15,1,45,815
1437,15,2,45,1065
1438,16,1,45,560
1439,16,2,45,1120
1440,1,1,46,8975
1441,1,2,46,8550
1442,2,1,46,2965
1443,2,2,46,2720
1444,3,1,46,2915
1445,3,2,46,2750
1446,4,1,46,2385
1447,4,2,46,2405
1448,5,1,46,2705
1449,5,2,46,2845
1450,6,1,46,3165
1451,6,2,46,3325
1452,7,1,46,3155
1453,7,2,46,3300
1454,8,1,46,3475
1455,8,2,46,3495
1456,9,1,46,4035
1457,9,2,46,4240
1458,10,1,46,4025
1459,10,2,46,4150
1460,11,1,46,3395
1461,11,2,46,3560
1462,12,1,46,2950
1463,12,2,46,3040
1464,13,1,46,2300
1465,13,2,46,2375
1466,14,1,46,1480
1467,14,2,46,1580
1468,15,1,46,825
1469,15,2,46,1045
1470,16,1,46,585
1471,16,2,46,1060
1472,1,1,47,9375
1473,1,2,47,9055
1474,2,1,47,2780
1475,2,2,47,2730
1476,3,1,47,2875
1477,3,2,47,3170
1478,4,1,47,2830
1479,4,2,47,3235
1480,5,1,47,2810
1481,5,2,47,3335
1482,6,1,47,3115
1483,6,2,47,3530
1484,7,1,47,3305
1485,7,2,47,3295
1486,8,1,47,3495
1487,8,2,47,3295
1488,9,1,47,3540
1489,9,2,47,3305
1490,10,1,47,3195
1491,10,2,47,3395
1492,11,1,47,2735
1493,11,2,47,3065
1494,12,1,47,2220
1495,12,2,47,2895
1496,13,1,47,1755
1497,13,2,47,2430
1498,14,1,47,1470
1499,14,2,47,2210
1500,15,1,47,1215
1501,15,2,47,1880
1502,16,1,47,1005
1503,16,2,47,2480
1504,1,1,48,7790
1505,1,2,48,7390
1506,2,1,48,2560
1507,2,2,48,2365
1508,3,1,48,2325
1509,3,2,48,2250
1510,4,1,48,2250
1511,4,2,48,2210
1512,5,1,48,2575
1513,5,2,48,2480
1514,6,1,48,2875
1515,6,2,48,2850
1516,7,1,48,2720
1517,7,2,48,2795
1518,8,1,48,3095
1519,8,2,48,2995
1520,9,1,48,4005
1521,9,2,48,4195
1522,10,1,48,4530
1523,10,2,48,4695
1524,11,1,48,4710
1525,11,2,48,4775
1526,12,1,48,4470
1527,12,2,48,4515
1528,13,1,48,3405
1529,13,2,48,3325
1530,14,1,48,2050
1531,14,2,48,2060
1532,15,1,48,1220
1533,15,2,48,1380
1534,16,1,48,885
1535,16,2,48,1715
1536,1,1,49,8745
1537,1,2,49,8470
1538,2,1,49,2865
1539,2,2,49,2760
1540,3,1,49,3080
1541,3,2,49,2990
1542,4,1,49,2880
1543,4,2,49,2920
1544,5,1,49,3055
1545,5,2,49,3315
1546,6,1,49,3480
1547,6,2,49,3780
1548,7,1,49,3445
1549,7,2,49,3635
1550,8,1,49,3355
1551,8,2,49,3625
1552,9,1,49,3580
1553,9,2,49,3835
1554,10,1,49,3450
1555,10,2,49,3895
1556,11,1,49,3290
1557,11,2,49,3850
1558,12,1,49,3180
1559,12,2,49,3790
1560,13,1,49,2650
1561,13,2,49,3185
1562,14,1,49,1875
1563,14,2,49,2375
1564,15,1,49,1270
1565,15,2,49,1805
1566,16,1,49,1035
1567,16,2,49,2120
1568,1,1,50,6175
1569,1,2,50,5700
1570,2,1,50,2085
1571,2,2,50,1985
1572,3,1,50,2230
1573,3,2,50,2190
1574,4,1,50,2105
1575,4,2,50,2000
1576,5,1,50,2220
1577,5,2,50,2150
1578,6,1,50,2485
1579,6,2,50,2395
1580,7,1,50,2180
1581,7,2,50,2210
1582,8,1,50,2215
1583,8,2,50,2330
1584,9,1,50,3115
1585,9,2,50,3360
1586,10,1,50,3815
1587,10,2,50,4020
1588,11,1,50,3885
1589,11,2,50,3970
1590,12,1,50,3305
1591,12,2,50,3445
1592,13,1,50,2365
1593,13,2,50,2515
1594,14,1,50,1555
1595,14,2,50,1780
1596,15,1,50,1020
1597,15,2,50,1490
1598,16,1,50,850
1599,16,2,50,1770
1600,1,1,51,9160
1601,1,2,51,8815
1602,2,1,51,2700
1603,2,2,51,2470
1604,3,1,51,2920
1605,3,2,51,2910
1606,4,1,51,3035
1607,4,2,51,3070
1608,5,1,51,3425
1609,5,2,51,3440
1610,6,1,51,3885
1611,6,2,51,3920
1612,7,1,51,3540
1613,7,2,51,3425
1614,8,1,51,3380
1615,8,2,51,3345
1616,9,1,51,3895
1617,9,2,51,3980
1618,10,1,51,3880
1619,10,2,51,4190
1620,11,1,51,3280
1621,11,2,51,3790
1622,12,1,51,3115
1623,12,2,51,3665
1624,13,1,51,2560
1625,13,2,51,3100
1626,14,1,51,1625
1627,14,2,51,1995
1628,15,1,51,1045
1629,15,2,51,1520
1630,16,1,51,715
1631,16,2,51,1465
1632,1,1,52,7415
1633,1,2,52,7065
1634,2,1,52,2315
1635,2,2,52,2245
1636,3,1,52,2415
1637,3,2,52,2235
1638,4,1,52,2105
1639,4,2,52,2155
1640,5,1,52,2465
1641,5,2,52,2550
1642,6,1,52,2915
1643,6,2,52,2905
1644,7,1,52,2725
1645,7,2,52,2745
1646,8,1,52,2970
1647,8,2,52,2920
1648,9,1,52,3835
1649,9,2,52,3800
1650,10,1,52,4300
1651,10,2,52,4300
1652,11,1,52,3930
1653,11,2,52,3895
1654,12,1,52,3520
1655,12,2,52,3370
1656,13,1,52,2540
1657,13,2,52,2450
1658,14,1,52,1580
1659,14,2,52,1640
1660,15,1,52,905
1661,15,2,52,1205
1662,16,1,52,780
1663,16,2,52,1470
1664,1,1,53,9170
1665,1,2,53,8630
1666,2,1,53,3000
1667,2,2,53,2750
1668,3,1,53,3130
1669,3,2,53,2890
1670,4,1,53,2700
1671,4,2,53,2765
1672,5,1,53,2955
1673,5,2,53,2915
1674,6,1,53,3260
1675,6,2,53,3385
1676,7,1,53,3025
1677,7,2,53,3080
1678,8,1,53,3195
1679,8,2,53,3225
1680,9,1,53,3930
1681,9,2,53,3845
1682,10,1,53,3690
1683,10,2,53,3895
1684,11,1,53,3050
1685,11,2,53,3150
1686,12,1,53,2545
1687,12,2,53,2645
1688,13,1,53,1995
1689,13,2,53,2160
1690,14,1,53,1330
1691,14,2,53,1665
1692,15,1,53,925
1693,15,2,53,1175
1694,16,1,53,655
1695,16,2,53,1155
1696,1,1,54,5800
1697,1,2,54,5685
1698,2,1,54,1965
1699,2,2,54,1890
1700,3,1,54,2585
1701,3,2,54,2415
1702,4,1,54,2440
1703,4,2,54,2200
1704,5,1,54,2555
1705,5,2,54,2220
1706,6,1,54,2550
1707,6,2,54,2315
1708,7,1,54,2180
1709,7,2,54,2100
1710,8,1,54,2075
1711,8,2,54,2170
1712,9,1,54,3150
1713,9,2,54,3250
1714,10,1,54,3600
1715,10,2,54,3755
1716,11,1,54,3375
1717,11,2,54,3345
1718,12,1,54,2830
1719,12,2,54,2920
1720,13,1,54,2065
1721,13,2,54,2345
1722,14,1,54,1400
1723,14,2,54,1775
1724,15,1,54,955
1725,15,2,54,1390
1726,16,1,54,740
1727,16,2,54,1605
1728,1,1,55,10170
1729,1,2,55,9520
1730,2,1,55,3270
1731,2,2,55,3040
1732,3,1,55,2735
1733,3,2,55,2685
1734,4,1,55,2495
1735,4,2,55,2570
1736,5,1,55,3020
1737,5,2,55,3090
1738,6,1,55,3585
1739,6,2,55,3580
1740,7,1,55,3280
1741,7,2,55,3255
1742,8,1,55,3480
1743,8,2,55,3255
1744,9,1,55,3990
1745,9,2,55,4020
1746,10,1,55,4055
1747,10,2,55,4135
1748,11,1,55,3900
1749,11,2,55,3745
1750,12,1,55,3450
1751,12,2,55,3395
1752,13,1,55,2550
1753,13,2,55,2345
1754,14,1,55,1490
1755,14,2,55,1500
1756,15,1,55,935
1757,15,2,55,1025
1758,16,1,55,735
1759,16,2,55,1175
1760,1,1,56,9325
1761,1,2,56,8980
1762,2,1,56,3055
1763,2,2,56,2865
1764,3,1,56,3505
1765,3,2,56,3505
1766,4,1,56,3380
1767,4,2,56,3600
1768,5,1,56,3685
1769,5,2,56,3910
1770,6,1,56,3820
1771,6,2,56,4090
1772,7,1,56,3650
1773,7,2,56,3790
1774,8,1,56,3790
1775,8,2,56,3965
1776,9,1,56,4245
1777,9,2,56,4340
1778,10,1,56,4060
1779,10,2,56,4185
1780,11,1,56,3345
1781,11,2,56,3610
1782,12,1,56,2765
1783,12,2,56,3270
1784,13,1,56,2010
1785,13,2,56,2635
1786,14,1,56,1500
1787,14,2,56,2105
1788,15,1,56,1210
1789,15,2,56,1715
1790,16,1,56,890
1791,16,2,56,2070
1792,1,1,57,9080
1793,1,2,57,8530
1794,2,1,57,2885
1795,2,2,57,2805
1796,3,1,57,2910
1797,3,2,57,2735
1798,4,1,57,2935
1799,4,2,57,2695
1800,5,1,57,3150
1801,5,2,57,2990
1802,6,1,57,3730
1803,6,2,57,3615
1804,7,1,57,3190
1805,7,2,57,2995
1806,8,1,57,3205
1807,8,2,57,2975
1808,9,1,57,3795
1809,9,2,57,3800
1810,10,1,57,3915
1811,10,2,57,4090
1812,11,1,57,3790
1813,11,2,57,3835
1814,12,1,57,3360
1815,12,2,57,3540
1816,13,1,57,2465
1817,13,2,57,2695
1818,14,1,57,1480
1819,14,2,57,1700
1820,15,1,57,910
1821,15,2,57,1295
1822,16,1,57,760
1823,16,2,57,1535
1824,1,1,58,4625
1825,1,2,58,4445
1826,2,1,58,1715
1827,2,2,58,1625
1828,3,1,58,1660
1829,3,2,58,1605
1830,4,1,58,1475
1831,4,2,58,1585
1832,5,1,58,1670
1833,5,2,58,1670
1834,6,1,58,1895
1835,6,2,58,1905
1836,7,1,58,1990
1837,7,2,58,2115
1838,8,1,58,2295
1839,8,2,58,2445
1840,9,1,58,3275
1841,9,2,58,3250
1842,10,1,58,3765
1843,10,2,58,3930
1844,11,1,58,3845
1845,11,2,58,3740
1846,12,1,58,3345
1847,12,2,58,3275
1848,13,1,58,2335
1849,13,2,58,2425
1850,14,1,58,1585
1851,14,2,58,1825
1852,15,1,58,965
1853,15,2,58,1375
1854,16,1,58,735
1855,16,2,58,1455
1856,1,1,59,9305
1857,1,2,59,8905
1858,2,1,59,3125
1859,2,2,59,3060
1860,3,1,59,3530
1861,3,2,59,3625
1862,4,1,59,3370
1863,4,2,59,3390
1864,5,1,59,3325
1865,5,2,59,3355
1866,6,1,59,3220
1867,6,2,59,3530
1868,7,1,59,3295
1869,7,2,59,3475
1870,8,1,59,3460
1871,8,2,59,3745
1872,9,1,59,4420
1873,9,2,59,4775
1874,10,1,59,4170
1875,10,2,59,4565
1876,11,1,59,3345
1877,11,2,59,3620
1878,12,1,59,2675
1879,12,2,59,3090
1880,13,1,59,2010
1881,13,2,59,2345
1882,14,1,59,1255
1883,14,2,59,1660
1884,15,1,59,835
1885,15,2,59,1245
1886,16,1,59,540
1887,16,2,59,1195
1888,1,1,60,7010
1889,1,2,60,6820
1890,2,1,60,1915
1891,2,2,60,1900
1892,3,1,60,3645
1893,3,2,60,3870
1894,4,1,60,5090
1895,4,2,60,5205
1896,5,1,60,5255
1897,5,2,60,5025
1898,6,1,60,5135
1899,6,2,60,4370
1900,7,1,60,3685
1901,7,2,60,3150
1902,8,1,60,3535
1903,8,2,60,2870
1904,9,1,60,3835
1905,9,2,60,3290
1906,10,1,60,3600
1907,10,2,60,3480
1908,11,1,60,3025
1909,11,2,60,3255
1910,12,1,60,2415
1911,12,2,60,2585
1912,13,1,60,1745
1913,13,2,60,2265
1914,14,1,60,1165
1915,14,2,60,1765
1916,15,1,60,980
1917,15,2,60,1675
1918,16,1,60,930
1919,16,2,60,2020
1920,1,1,61,8850
1921,1,2,61,8595
1922,2,1,61,3040
1923,2,2,61,2855
1924,3,1,61,3170
1925,3,2,61,3055
1926,4,1,61,2760
1927,4,2,61,2885
1928,5,1,61,2680
1929,5,2,61,3045
1930,6,1,61,3135
1931,6,2,61,3500
1932,7,1,61,3225
1933,7,2,61,3555
1934,8,1,61,3510
1935,8,2,61,3690
1936,9,1,61,3715
1937,9,2,61,3950
1938,10,1,61,3515
1939,10,2,61,3915
1940,11,1,61,2835
1941,11,2,61,3535
1942,12,1,61,2665
1943,12,2,61,3305
1944,13,1,61,2025
1945,13,2,61,2655
1946,14,1,61,1625
1947,14,2,61,2295
1948,15,1,61,1260
1949,15,2,61,1835
1950,16,1,61,980
1951,16,2,61,1925
1952,1,1,62,9300
1953,1,2,62,8680
1954,2,1,62,2935
1955,2,2,62,2905
1956,3,1,62,3685
1957,3,2,62,3695
1958,4,1,62,3595
1959,4,2,62,3535
1960,5,1,62,3485
1961,5,2,62,3645
1962,6,1,62,3725
1963,6,2,62,3830
1964,7,1,62,3505
1965,7,2,62,3525
1966,8,1,62,3405
1967,8,2,62,3560
1968,9,1,62,3955
1969,9,2,62,4075
1970,10,1,62,3835
1971,10,2,62,4195
1972,11,1,62,3205
1973,11,2,62,3445
1974,12,1,62,2550
1975,12,2,62,2835
1976,13,1,62,1740
1977,13,2,62,1975
1978,14,1,62,1115
1979,14,2,62,1530
1980,15,1,62,725
1981,15,2,62,1175
1982,16,1,62,580
1983,16,2,62,1460
1984,1,1,63,7590
1985,1,2,63,7325
1986,2,1,63,2555
1987,2,2,63,2370
1988,3,1,63,2680
1989,3,2,63,2590
1990,4,1,63,2580
1991,4,2,63,2485
1992,5,1,63,2775
1993,5,2,63,2680
1994,6,1,63,2955
1995,6,2,63,2860
1996,7,1,63,2720
1997,7,2,63,2680
1998,8,1,63,2945
1999,8,2,63,2925
2000,9,1,63,4030
2001,9,2,63,4155
2002,10,1,63,4635
2003,10,2,63,4960
2004,11,1,63,4555
2005,11,2,63,4635
2006,12,1,63,4030
2007,12,2,63,4150
2008,13,1,63,3145
2009,13,2,63,3305
2010,14,1,63,2030
2011,14,2,63,2185
2012,15,1,63,1235
2013,15,2,63,1605
2014,16,1,63,910
2015,16,2,63,1865
2016,1,1,64,7405
2017,1,2,64,7085
2018,2,1,64,2345
2019,2,2,64,2140
2020,3,1,64,2340
2021,3,2,64,2275
2022,4,1,64,2490
2023,4,2,64,2385
2024,5,1,64,2835
2025,5,2,64,2700
2026,6,1,64,3110
2027,6,2,64,2970
2028,7,1,64,2565
2029,7,2,64,2405
2030,8,1,64,2495
2031,8,2,64,2455
2032,9,1,64,3460
2033,9,2,64,3430
2034,10,1,64,4095
2035,10,2,64,4185
2036,11,1,64,3870
2037,11,2,64,3685
2038,12,1,64,3150
2039,12,2,64,2985
2040,13,1,64,2215
2041,13,2,64,2335
2042,14,1,64,1285
2043,14,2,64,1500
2044,15,1,64,855
2045,15,2,64,1135
2046,16,1,64,575
2047,16,2,64,1050
2048,1,1,65,8055
2049,1,2,65,7890
2050,2,1,65,2680
2051,2,2,65,2535
2052,3,1,65,3165
2053,3,2,65,3225
2054,4,1,65,3245
2055,4,2,65,3385
2056,5,1,65,3395
2057,5,2,65,3455
2058,6,1,65,3555
2059,6,2,65,3640
2060,7,1,65,3225
2061,7,2,65,3235
2062,8,1,65,3410
2063,8,2,65,3430
2064,9,1,65,4225
2065,9,2,65,4285
2066,10,1,65,4480
2067,10,2,65,4820
2068,11,1,65,3745
2069,11,2,65,3980
2070,12,1,65,2760
2071,12,2,65,3215
2072,13,1,65,1995
2073,13,2,65,2465
2074,14,1,65,1385
2075,14,2,65,1915
2076,15,1,65,1030
2077,15,2,65,1585
2078,16,1,65,820
2079,16,2,65,2085
2080,1,1,66,10605
2081,1,2,66,10000
2082,2,1,66,3440
2083,2,2,66,3140
2084,3,1,66,3365
2085,3,2,66,3110
2086,4,1,66,2615
2087,4,2,66,2590
2088,5,1,66,2785
2089,5,2,66,3105
2090,6,1,66,3735
2091,6,2,66,4095
2092,7,1,66,4075
2093,7,2,66,4195
2094,8,1,66,4090
2095,8,2,66,4170
2096,9,1,66,4350
2097,9,2,66,4560
2098,10,1,66,3985
2099,10,2,66,3975
2100,11,1,66,2915
2101,11,2,66,3045
2102,12,1,66,2405
2103,12,2,66,2605
2104,13,1,66,1870
2105,13,2,66,1945
2106,14,1,66,1050
2107,14,2,66,1230
2108,15,1,66,635
2109,15,2,66,730
2110,16,1,66,390
2111,16,2,66,680
2112,1,1,67,8485
2113,1,2,67,8135
2114,2,1,67,2705
2115,2,2,67,2610
2116,3,1,67,2725
2117,3,2,67,2495
2118,4,1,67,2505
2119,4,2,67,2470
2120,5,1,67,2970
2121,5,2,67,2840
2122,6,1,67,3235
2123,6,2,67,3035
2124,7,1,67,2690
2125,7,2,67,2640
2126,8,1,67,2825
2127,8,2,67,2640
2128,9,1,67,4260
2129,9,2,67,4215
2130,10,1,67,5080
2131,10,2,67,4990
2132,11,1,67,4610
2133,11,2,67,4285
2134,12,1,67,3685
2135,12,2,67,3690
2136,13,1,67,2730
2137,13,2,67,2790
2138,14,1,67,1840
2139,14,2,67,2130
2140,15,1,67,1260
2141,15,2,67,1680
2142,16,1,67,995
2143,16,2,67,1680
2144,1,1,68,8995
2145,1,2,68,8640
2146,2,1,68,4120
2147,2,2,68,3930
2148,3,1,68,3885
2149,3,2,68,3740
2150,4,1,68,2405
2151,4,2,68,2310
2152,5,1,68,2085
2153,5,2,68,2260
2154,6,1,68,2500
2155,6,2,68,3025
2156,7,1,68,3025
2157,7,2,68,3540
2158,8,1,68,3875
2159,8,2,68,4455
2160,9,1,68,4730
2161,9,2,68,5110
2162,10,1,68,4445
2163,10,2,68,4495
2164,11,1,68,3415
2165,11,2,68,3605
2166,12,1,68,2835
2167,12,2,68,3060
2168,13,1,68,2125
2169,13,2,68,2315
2170,14,1,68,1430
2171,14,2,68,1820
2172,15,1,68,1130
2173,15,2,68,1610
2174,16,1,68,1340
2175,16,2,68,2315
2176,1,1,69,7640
2177,1,2,69,7205
2178,2,1,69,2025
2179,2,2,69,2165
2180,3,1,69,3415
2181,3,2,69,3405
2182,4,1,69,4500
2183,4,2,69,4755
2184,5,1,69,4940
2185,5,2,69,4835
2186,6,1,69,4315
2187,6,2,69,4295
2188,7,1,69,3575
2189,7,2,69,3525
2190,8,1,69,3290
2191,8,2,69,3230
2192,9,1,69,3670
2193,9,2,69,3625
2194,10,1,69,3625
2195,10,2,69,3940
2196,11,1,69,3095
2197,11,2,69,3555
2198,12,1,69,2475
2199,12,2,69,2995
2200,13,1,69,1750
2201,13,2,69,2255
2202,14,1,69,1310
2203,14,2,69,1920
2204,15,1,69,990
2205,15,2,69,1595
2206,16,1,69,840
2207,16,2,69,2015
2208,1,1,70,7300
2209,1,2,70,6955
2210,2,1,70,2405
2211,2,2,70,2385
2212,3,1,70,2365
2213,3,2,70,2265
2214,4,1,70,2320
2215,4,2,70,2230
2216,5,1,70,2565
2217,5,2,70,2525
2218,6,1,70,2920
2219,6,2,70,3020
2220,7,1,70,2915
2221,7,2,70,2950
2222,8,1,70,3260
2223,8,2,70,3395
2224,9,1,70,4675
2225,9,2,70,5140
2226,10,1,70,5700
2227,10,2,70,6125
2228,11,1,70,5790
2229,11,2,70,5770
2230,12,1,70,5290
2231,12,2,70,5220
2232,13,1,70,4035
2233,13,2,70,3855
2234,14,1,70,2505
2235,14,2,70,2315
2236,15,1,70,1445
2237,15,2,70,1610
2238,16,1,70,930
2239,16,2,70,1645
2240,1,1,71,5455
2241,1,2,71,5155
2242,2,1,71,1555
2243,2,2,71,1695
2244,3,1,71,5270
2245,3,2,71,5760
2246,4,1,71,8235
2247,4,2,71,7865
2248,5,1,71,7305
2249,5,2,71,6280
2250,6,1,71,6210
2251,6,2,71,4865
2252,7,1,71,4415
2253,7,2,71,3190
2254,8,1,71,3780
2255,8,2,71,2620
2256,9,1,71,4155
2257,9,2,71,2595
2258,10,1,71,3715
2259,10,2,71,2590
2260,11,1,71,3280
2261,11,2,71,2410
2262,12,1,71,2610
2263,12,2,71,2060
2264,13,1,71,1675
2265,13,2,71,1545
2266,14,1,71,980
2267,14,2,71,1155
2268,15,1,71,665
2269,15,2,71,890
2270,16,1,71,555
2271,16,2,71,1295
2272,1,1,72,10240
2273,1,2,72,9645
2274,2,1,72,3430
2275,2,2,72,3325
2276,3,1,72,3255
2277,3,2,72,3150
2278,4,1,72,2610
2279,4,2,72,2815
2280,5,1,72,2765
2281,5,2,72,3095
2282,6,1,72,3390
2283,6,2,72,3760
2284,7,1,72,3850
2285,7,2,72,4160
2286,8,1,72,4235
2287,8,2,72,4195
2288,9,1,72,4335
2289,9,2,72,4260
2290,10,1,72,3820
2291,10,2,72,3730
2292,11,1,72,2815
2293,11,2,72,3035
2294,12,1,72,2485
2295,12,2,72,2685
2296,13,1,72,2050
2297,13,2,72,2320
2298,14,1,72,1565
2299,14,2,72,1870
2300,15,1,72,1225
2301,15,2,72,1550
2302,16,1,72,880
2303,16,2,72,1460
2304,1,1,73,8665
2305,1,2,73,8320
2306,2,1,73,2615
2307,2,2,73,2660
2308,3,1,73,3430
2309,3,2,73,3490
2310,4,1,73,3840
2311,4,2,73,3795
2312,5,1,73,3805
2313,5,2,73,3765
2314,6,1,73,3925
2315,6,2,73,3750
2316,7,1,73,3525
2317,7,2,73,3280
2318,8,1,73,3320
2319,8,2,73,3185
2320,9,1,73,4000
2321,9,2,73,3895
2322,10,1,73,3935
2323,10,2,73,4160
2324,11,1,73,3365
2325,11,2,73,3600
2326,12,1,73,2790
2327,12,2,73,3385
2328,13,1,73,2295
2329,13,2,73,2600
2330,14,1,73,1500
2331,14,2,73,1845
2332,15,1,73,915
2333,15,2,73,1210
2334,16,1,73,555
2335,16,2,73,1145
2336,1,1,74,11240
2337,1,2,74,10890
2338,2,1,74,3325
2339,2,2,74,3165
2340,3,1,74,3200
2341,3,2,74,3090
2342,4,1,74,2990
2343,4,2,74,2990
2344,5,1,74,3585
2345,5,2,74,3565
2346,6,1,74,4205
2347,6,2,74,4210
2348,7,1,74,3945
2349,7,2,74,3815
2350,8,1,74,3815
2351,8,2,74,3645
2352,9,1,74,4365
2353,9,2,74,4345
2354,10,1,74,4330
2355,10,2,74,4280
2356,11,1,74,3960
2357,11,2,74,3865
2358,12,1,74,3410
2359,12,2,74,3345
2360,13,1,74,2280
2361,13,2,74,2265
2362,14,1,74,1230
2363,14,2,74,1235
2364,15,1,74,710
2365,15,2,74,840
2366,16,1,74,490
2367,16,2,74,910
2368,1,1,75,8635
2369,1,2,75,8200
2370,2,1,75,2805
2371,2,2,75,2695
2372,3,1,75,3385
2373,3,2,75,3405
2374,4,1,75,3330
2375,4,2,75,3445
2376,5,1,75,3245
2377,5,2,75,3440
2378,6,1,75,3600
2379,6,2,75,3595
2380,7,1,75,3415
2381,7,2,75,3390
2382,8,1,75,3340
2383,8,2,75,3500
2384,9,1,75,4010
2385,9,2,75,4260
2386,10,1,75,4270
2387,10,2,75,4605
2388,11,1,75,3680
2389,11,2,75,3995
2390,12,1,75,2880
2391,12,2,75,3705
2392,13,1,75,2375
2393,13,2,75,3000
2394,14,1,75,1500
2395,14,2,75,1970
2396,15,1,75,1030
2397,15,2,75,1525
2398,16,1,75,725
2399,16,2,75,1740
2400,1,1,76,6640
2401,1,2,76,6385
2402,2,1,76,2590
2403,2,2,76,2615
2404,3,1,76,4785
2405,3,2,76,5165
2406,4,1,76,3940
2407,4,2,76,3435
2408,5,1,76,2895
2409,5,2,76,2525
2410,6,1,76,2905
2411,6,2,76,2690
2412,7,1,76,2470
2413,7,2,76,2405
2414,8,1,76,2475
2415,8,2,76,2645
2416,9,1,76,3220
2417,9,2,76,3495
2418,10,1,76,3740
2419,10,2,76,4200
2420,11,1,76,3565
2421,11,2,76,4205
2422,12,1,76,3240
2423,12,2,76,3970
2424,13,1,76,2660
2425,13,2,76,3355
2426,14,1,76,1780
2427,14,2,76,2555
2428,15,1,76,1355
