,District,Age,Sex,Count
7921,209,9,2,5340
7922,209,10,1,4880
7923,209,10,2,5335
7924,209,11,1,4515
7925,209,11,2,4885
7926,209,12,1,4400
7927,209,12,2,4985
7928,209,13,1,3480
7929,209,13,2,3640
7930,209,14,1,2410
7931,209,14,2,2590
7932,209,15,1,1600
7933,209,15,2,1835
7934,209,16,1,880
7935,209,16,2,1120
7936,209,17,1,240
7937,209,17,2,545
7938,209,18,1,40
7939,209,18,2,135
7940,209,19,1,5
7941,209,19,2,20
7942,210,1,1,7885
7943,210,1,2,7235
7944,210,2,1,3020
7945,210,2,2,2785
7946,210,3,1,3100
7947,210,3,2,3015
7948,210,4,1,2905
7949,210,4,2,2795
7950,210,5,1,2740
7951,210,5,2,2745
7952,210,6,1,2695
7953,210,6,2,2765
7954,210,7,1,2950
7955,210,7,2,3060
7956,210,8,1,3305
7957,210,8,2,3465
7958,210,9,1,4525
7959,210,9,2,4715
7960,210,10,1,4695
7961,210,10,2,5210
7962,210,11,1,4460
7963,210,11,2,5025
7964,210,12,1,4230
7965,210,12,2,4330
7966,210,13,1,3110
7967,210,13,2,3375
7968,210,14,1,2205
7969,210,14,2,2365
7970,210,15,1,1575
7971,210,15,2,1795
7972,210,16,1,790
7973,210,16,2,1220
7974,210,17,1,315
7975,210,17,2,670
7976,210,18,1,55
7977,210,18,2,175
7978,210,19,1,5
7979,210,19,2,20
7980,211,1,1,3765
7981,211,1,2,3615
7982,211,2,1,1085
7983,211,2,2,1140
7984,211,3,1,4965
7985,211,3,2,5865
7986,211,4,1,12585
7987,211,4,2,13010
7988,211,5,1,11255
7989,211,5,2,10450
7990,211,6,1,6735
7991,211,6,2,5695
7992,211,7,1,4210
7993,211,7,2,3565
7994,211,8,1,3010
7995,211,8,2,2780
7996,211,9,1,2605
7997,211,9,2,2660
7998,211,10,1,2220
7999,211,10,2,2305
8000,211,11,1,1700
8001,211,11,2,1905
8002,211,12,1,1355
8003,211,12,2,1640
8004,211,13,1,895
8005,211,13,2,1135
8006,211,14,1,650
8007,211,14,2,800
8008,211,15,1,450
8009,211,15,2,605
8010,211,16,1,230
8011,211,16,2,315
8012,211,17,1,70
8013,211,17,2,165
8014,211,18,1,10
8015,211,18,2,30
8016,211,19,1,0
8017,211,19,2,5
8018,212,1,1,8355
8019,212,1,2,7980
8020,212,2,1,2965
8021,212,2,2,2695
8022,212,3,1,3005
8023,212,3,2,2860
8024,212,4,1,2690
8025,212,4,2,2780
8026,212,5,1,2635
8027,212,5,2,2730
8028,212,6,1,2555
8029,212,6,2,2695
8030,212,7,1,2720
8031,212,7,2,2955
8032,212,8,1,3060
8033,212,8,2,3210
8034,212,9,1,4150
8035,212,9,2,4330
8036,212,10,1,4390
8037,212,10,2,4455
8038,212,11,1,3835
8039,212,11,2,4035
8040,212,12,1,3610
8041,212,12,2,3765
8042,212,13,1,2585
8043,212,13,2,2740
8044,212,14,1,1825
8045,212,14,2,2040
8046,212,15,1,1230
8047,212,15,2,1565
8048,212,16,1,645
8049,212,16,2,1095
8050,212,17,1,275
8051,212,17,2,580
8052,212,18,1,55
8053,212,18,2,170
8054,212,19,1,0
8055,212,19,2,30
8056,213,1,1,6580
8057,213,1,2,6445
8058,213,2,1,2470
8059,213,2,2,2435
8060,213,3,1,3255
8061,213,3,2,3165
8062,213,4,1,3185
8063,213,4,2,3180
8064,213,5,1,2870
8065,213,5,2,2845
8066,213,6,1,2570
8067,213,6,2,2655
8068,213,7,1,2545
8069,213,7,2,2625
8070,213,8,1,2795
8071,213,8,2,2840
8072,213,9,1,3505
8073,213,9,2,3665
8074,213,10,1,3260
8075,213,10,2,3715
8076,213,11,1,2840
8077,213,11,2,3335
8078,213,12,1,2625
8079,213,12,2,2825
8080,213,13,1,1890
8081,213,13,2,2310
8082,213,14,1,1470
8083,213,14,2,1900
8084,213,15,1,1050
8085,213,15,2,1680
8086,213,16,1,675
8087,213,16,2,1250
8088,213,17,1,230
8089,213,17,2,625
8090,213,18,1,55
8091,213,18,2,155
8092,213,19,1,0
8093,213,19,2,15
8094,214,1,1,9240
8095,214,1,2,8885
8096,214,2,1,3765
8097,214,2,2,3650
8098,214,3,1,3960
8099,214,3,2,3705
8100,214,4,1,3295
8101,214,4,2,3245
8102,214,5,1,2930
8103,214,5,2,3080
8104,214,6,1,2800
8105,214,6,2,3520
8106,214,7,1,3515
8107,214,7,2,4195
8108,214,8,1,3960
8109,214,8,2,4445
8110,214,9,1,4140
8111,214,9,2,4685
8112,214,10,1,4175
8113,214,10,2,4680
8114,214,11,1,3635
8115,214,11,2,4015
8116,214,12,1,3260
8117,214,12,2,3510
8118,214,13,1,1975
8119,214,13,2,2225
8120,214,14,1,1510
8121,214,14,2,1775
8122,214,15,1,1040
8123,214,15,2,1345
8124,214,16,1,600
8125,214,16,2,945
8126,214,17,1,285
8127,214,17,2,500
8128,214,18,1,75
8129,214,18,2,115
8130,214,19,1,10
8131,214,19,2,20
8132,215,1,1,6625
8133,215,1,2,6240
8134,215,2,1,2420
8135,215,2,2,2335
8136,215,3,1,2665
8137,215,3,2,2530
8138,215,4,1,2515
8139,215,4,2,2415
8140,215,5,1,2245
8141,215,5,2,2235
8142,215,6,1,2165
8143,215,6,2,2300
8144,215,7,1,2295
8145,215,7,2,2385
8146,215,8,1,2580
8147,215,8,2,2820
8148,215,9,1,3215
8149,215,9,2,3260
8150,215,10,1,3590
8151,215,10,2,3590
8152,215,11,1,3150
8153,215,11,2,3095
8154,215,12,1,2775
8155,215,12,2,2645
8156,215,13,1,1730
8157,215,13,2,1870
8158,215,14,1,1275
8159,215,14,2,1480
8160,215,15,1,905
8161,215,15,2,1155
8162,215,16,1,560
8163,215,16,2,835
8164,215,17,1,220
8165,215,17,2,465
8166,215,18,1,45
8167,215,18,2,140
8168,215,19,1,5
8169,215,19,2,25
8170,216,1,1,6365
8171,216,1,2,5910
8172,216,2,1,2375
8173,216,2,2,2180
8174,216,3,1,2750
8175,216,3,2,2575
8176,216,4,1,2515
8177,216,4,2,2535
8178,216,5,1,2370
8179,216,5,2,2420
8180,216,6,1,2255
8181,216,6,2,2295
8182,216,7,1,2315
8183,216,7,2,2400
8184,216,8,1,2560
8185,216,8,2,2655
8186,216,9,1,3240
8187,216,9,2,3310
8188,216,10,1,3570
8189,216,10,2,3605
8190,216,11,1,3240
8191,216,11,2,3165
8192,216,12,1,2645
8193,216,12,2,2715
8194,216,13,1,1790
8195,216,13,2,1890
8196,216,14,1,1260
8197,216,14,2,1445
8198,216,15,1,925
8199,216,15,2,1155
8200,216,16,1,520
8201,216,16,2,860
8202,216,17,1,200
8203,216,17,2,455
8204,216,18,1,30
8205,216,18,2,125
8206,216,19,1,5
8207,216,19,2,20
8208,217,1,1,7550
8209,217,1,2,7295
8210,217,2,1,2680
8211,217,2,2,2420
8212,217,3,1,2590
8213,217,3,2,2360
8214,217,4,1,2660
8215,217,4,2,2550
8216,217,5,1,2435
8217,217,5,2,2495
8218,217,6,1,2365
8219,217,6,2,2475
8220,217,7,1,2455
8221,217,7,2,2450
8222,217,8,1,2625
8223,217,8,2,2710
8224,217,9,1,3345
8225,217,9,2,3380
8226,217,10,1,3495
8227,217,10,2,3325
8228,217,11,1,2965
8229,217,11,2,2900
8230,217,12,1,2440
8231,217,12,2,2350
8232,217,13,1,1630
8233,217,13,2,1690
8234,217,14,1,1085
8235,217,14,2,1295
8236,217,15,1,775
8237,217,15,2,980
8238,217,16,1,360
8239,217,16,2,615
8240,217,17,1,135
8241,217,17,2,290
8242,217,18,1,15
8243,217,18,2,75
8244,217,19,1,0
8245,217,19,2,5
8246,218,1,1,4235
8247,218,1,2,4150
8248,218,2,1,1800
8249,218,2,2,2050
8250,218,3,1,5185
8251,218,3,2,5595
8252,218,4,1,7470
8253,218,4,2,7110
8254,218,5,1,6935
8255,218,5,2,5985
8256,218,6,1,5325
8257,218,6,2,3890
8258,218,7,1,3980
8259,218,7,2,3020
8260,218,8,1,4270
8261,218,8,2,2870
8262,218,9,1,4735
8263,218,9,2,2960
8264,218,10,1,3745
8265,218,10,2,2600
8266,218,11,1,2840
8267,218,11,2,2315
8268,218,12,1,2235
8269,218,12,2,1895
8270,218,13,1,1355
8271,218,13,2,1285
8272,218,14,1,850
8273,218,14,2,910
8274,218,15,1,545
8275,218,15,2,630
8276,218,16,1,270
8277,218,16,2,400
8278,218,17,1,95
8279,218,17,2,205
8280,218,18,1,25
8281,218,18,2,50
8282,218,19,1,5
8283,218,19,2,10
8284,219,1,1,8650
8285,219,1,2,8080
8286,219,2,1,2345
8287,219,2,2,2170
8288,219,3,1,2750
8289,219,3,2,2680
8290,219,4,1,3570
8291,219,4,2,3845
8292,219,5,1,4460
8293,219,5,2,4885
8294,219,6,1,4695
8295,219,6,2,5125
8296,219,7,1,4490
8297,219,7,2,4455
8298,219,8,1,4125
8299,219,8,2,4275
8300,219,9,1,4250
8301,219,9,2,4185
8302,219,10,1,3445
8303,219,10,2,3695
8304,219,11,1,2800
8305,219,11,2,3150
8306,219,12,1,2485
8307,219,12,2,2615
8308,219,13,1,1555
8309,219,13,2,1705
8310,219,14,1,1125
8311,219,14,2,1380
8312,219,15,1,845
8313,219,15,2,1075
8314,219,16,1,525
8315,219,16,2,755
8316,219,17,1,165
8317,219,17,2,345
8318,219,18,1,35
8319,219,18,2,115
8320,219,19,1,5
8321,219,19,2,20
8322,220,1,1,4640
8323,220,1,2,4610
8324,220,2,1,1990
8325,220,2,2,2260
8326,220,3,1,5350
8327,220,3,2,6255
8328,220,4,1,6810
8329,220,4,2,7465
8330,220,5,1,5410
8331,220,5,2,5530
8332,220,6,1,3740
8333,220,6,2,3470
8334,220,7,1,2850
8335,220,7,2,2925
8336,220,8,1,2970
8337,220,8,2,3025
8338,220,9,1,3075
8339,220,9,2,3220
8340,220,10,1,2825
8341,220,10,2,2905
8342,220,11,1,2360
8343,220,11,2,2890
8344,220,12,1,2310
8345,220,12,2,2710
8346,220,13,1,1855
8347,220,13,2,2160
8348,220,14,1,1430
8349,220,14,2,1795
8350,220,15,1,1115
8351,220,15,2,1455
8352,220,16,1,730
8353,220,16,2,1005
8354,220,17,1,255
8355,220,17,2,625
8356,220,18,1,65
8357,220,18,2,185
8358,220,19,1,10
8359,220,19,2,35
8360,221,1,1,9430
8361,221,1,2,8910
8362,221,2,1,3725
8363,221,2,2,3610
8364,221,3,1,3595
8365,221,3,2,3290
8366,221,4,1,2875
8367,221,4,2,2865
8368,221,5,1,2585
8369,221,5,2,2735
8370,221,6,1,2730
8371,221,6,2,3250
8372,221,7,1,3760
8373,221,7,2,4230
8374,221,8,1,4395
8375,221,8,2,4700
8376,221,9,1,4170
8377,221,9,2,4345
8378,221,10,1,3380
8379,221,10,2,3685
8380,221,11,1,2540
8381,221,11,2,3020
8382,221,12,1,2625
8383,221,12,2,2985
8384,221,13,1,1945
8385,221,13,2,1995
8386,221,14,1,1755
8387,221,14,2,1790
8388,221,15,1,1180
8389,221,15,2,1190
8390,221,16,1,560
8391,221,16,2,710
8392,221,17,1,190
8393,221,17,2,335
8394,221,18,1,35
8395,221,18,2,80
8396,221,19,1,5
8397,221,19,2,10
8398,222,1,1,8960
8399,222,1,2,8535
8400,222,2,1,4065
8401,222,2,2,3710
8402,222,3,1,6450
8403,222,3,2,5565
8404,222,4,1,4335
8405,222,4,2,3580
8406,222,5,1,3275
8407,222,5,2,3215
8408,222,6,1,3145
8409,222,6,2,3180
8410,222,7,1,3375
8411,222,7,2,3650
8412,222,8,1,3730
8413,222,8,2,4125
8414,222,9,1,4040
8415,222,9,2,4230
8416,222,10,1,3650
8417,222,10,2,3700
8418,222,11,1,2825
8419,222,11,2,3120
8420,222,12,1,2450
8421,222,12,2,2655
8422,222,13,1,1685
8423,222,13,2,1905
8424,222,14,1,1200
8425,222,14,2,1440
8426,222,15,1,915
8427,222,15,2,1110
8428,222,16,1,590
8429,222,16,2,865
8430,222,17,1,405
8431,222,17,2,390
8432,222,18,1,25
8433,222,18,2,45
8434,222,19,1,0
8435,222,19,2,5
8436,223,1,1,11025
8437,223,1,2,10185
8438,223,2,1,4380
8439,223,2,2,4200
8440,223,3,1,3885
8441,223,3,2,3465
8442,223,4,1,2790
8443,223,4,2,2570
8444,223,5,1,2755
8445,223,5,2,2970
8446,223,6,1,3265
8447,223,6,2,3635
8448,223,7,1,4025
8449,223,7,2,4230
8450,223,8,1,4670
8451,223,8,2,4980
8452,223,9,1,5685
8453,223,9,2,5645
8454,223,10,1,4900
8455,223,10,2,4820
8456,223,11,1,3725
8457,223,11,2,3730
8458,223,12,1,3115
8459,223,12,2,3410
8460,223,13,1,2380
8461,223,13,2,2505
8462,223,14,1,1595
8463,223,14,2,1825
8464,223,15,1,1120
8465,223,15,2,1250
8466,223,16,1,640
8467,223,16,2,840
8468,223,17,1,195
8469,223,17,2,415
8470,223,18,1,25
8471,223,18,2,110
8472,223,19,1,0
8473,223,19,2,10
8474,224,1,1,13120
8475,224,1,2,12415
8476,224,2,1,4640
8477,224,2,2,4480
8478,224,3,1,4315
8479,224,3,2,3995
8480,224,4,1,3225
8481,224,4,2,3180
8482,224,5,1,3465
8483,224,5,2,3750
8484,224,6,1,3905
8485,224,6,2,4690
8486,224,7,1,4760
8487,224,7,2,5205
8488,224,8,1,4905
8489,224,8,2,5355
8490,224,9,1,5360
8491,224,9,2,5515
8492,224,10,1,4300
8493,224,10,2,4565
8494,224,11,1,3230
8495,224,11,2,3490
8496,224,12,1,2620
8497,224,12,2,3090
8498,224,13,1,1870
8499,224,13,2,2015
8500,224,14,1,1200
8501,224,14,2,1520
8502,224,15,1,890
8503,224,15,2,1170
8504,224,16,1,530
8505,224,16,2,880
8506,224,17,1,175
8507,224,17,2,405
8508,224,18,1,25
8509,224,18,2,125
8510,224,19,1,0
8511,224,19,2,15
8512,225,1,1,7040
8513,225,1,2,6535
8514,225,2,1,3095
8515,225,2,2,3100
8516,225,3,1,4845
8517,225,3,2,5070
8518,225,4,1,5735
8519,225,4,2,6130
8520,225,5,1,5400
8521,225,5,2,5495
8522,225,6,1,4165
8523,225,6,2,4695
8524,225,7,1,3675
8525,225,7,2,4195
8526,225,8,1,3685
8527,225,8,2,4570
8528,225,9,1,3855
8529,225,9,2,4605
8530,225,10,1,3445
8531,225,10,2,4170
8532,225,11,1,2950
8533,225,11,2,3555
8534,225,12,1,2555
8535,225,12,2,3045
8536,225,13,1,1785
8537,225,13,2,2205
8538,225,14,1,1440
8539,225,14,2,1925
8540,225,15,1,1180
8541,225,15,2,1520
8542,225,16,1,785
8543,225,16,2,1175
8544,225,17,1,290
8545,225,17,2,630
8546,225,18,1,60
8547,225,18,2,145
8548,225,19,1,5
8549,225,19,2,40
8550,226,1,1,9535
8551,226,1,2,9020
8552,226,2,1,3480
8553,226,2,2,3335
8554,226,3,1,3660
8555,226,3,2,3520
8556,226,4,1,3465
8557,226,4,2,3530
8558,226,5,1,3140
8559,226,5,2,3550
8560,226,6,1,3205
8561,226,6,2,3570
8562,226,7,1,3650
8563,226,7,2,3910
8564,226,8,1,3855
8565,226,8,2,4060
8566,226,9,1,4290
8567,226,9,2,4540
8568,226,10,1,4340
8569,226,10,2,4775
8570,226,11,1,3895
8571,226,11,2,4380
8572,226,12,1,3510
8573,226,12,2,4110
8574,226,13,1,2550
8575,226,13,2,2840
8576,226,14,1,1840
8577,226,14,2,2215
8578,226,15,1,1160
8579,226,15,2,1550
8580,226,16,1,685
8581,226,16,2,1170
8582,226,17,1,250
8583,226,17,2,610
8584,226,18,1,40
8585,226,18,2,170
8586,226,19,1,10
8587,226,19,2,20
8588,227,1,1,10380
8589,227,1,2,10015
8590,227,2,1,4100
8591,227,2,2,3860
8592,227,3,1,5535
8593,227,3,2,4870
8594,227,4,1,4525
8595,227,4,2,4260
8596,227,5,1,3450
8597,227,5,2,3665
8598,227,6,1,3290
8599,227,6,2,3655
8600,227,7,1,3665
8601,227,7,2,4000
8602,227,8,1,4290
8603,227,8,2,4335
8604,227,9,1,4800
8605,227,9,2,4675
8606,227,10,1,4360
8607,227,10,2,4165
8608,227,11,1,3500
8609,227,11,2,3565
8610,227,12,1,2900
8611,227,12,2,3130
8612,227,13,1,2090
8613,227,13,2,2280
8614,227,14,1,1535
8615,227,14,2,1980
8616,227,15,1,1250
8617,227,15,2,1665
8618,227,16,1,765
8619,227,16,2,1230
8620,227,17,1,270
8621,227,17,2,685
8622,227,18,1,45
8623,227,18,2,180
8624,227,19,1,5
8625,227,19,2,30
8626,228,1,1,8185
8627,228,1,2,7570
8628,228,2,1,3170
8629,228,2,2,2930
8630,228,3,1,3580
8631,228,3,2,3415
8632,228,4,1,3355
8633,228,4,2,3440
8634,228,5,1,3490
8635,228,5,2,3880
8636,228,6,1,3405
8637,228,6,2,4340
8638,228,7,1,3115
8639,228,7,2,4020
8640,228,8,1,3355
8641,228,8,2,4140
8642,228,9,1,3790
8643,228,9,2,4215
8644,228,10,1,3505
8645,228,10,2,3890
8646,228,11,1,2710
8647,228,11,2,3120
8648,228,12,1,2345
8649,228,12,2,2720
8650,228,13,1,1470
8651,228,13,2,1890
8652,228,14,1,1450
8653,228,14,2,1905
8654,228,15,1,1130
8655,228,15,2,1600
8656,228,16,1,720
8657,228,16,2,1245
8658,228,17,1,325
8659,228,17,2,635
8660,228,18,1,75
8661,228,18,2,140
8662,228,19,1,10
8663,228,19,2,25
8664,229,1,1,9345
8665,229,1,2,9095
8666,229,2,1,3335
8667,229,2,2,3120
8668,229,3,1,3330
8669,229,3,2,3025
8670,229,4,1,3195
8671,229,4,2,3215
8672,229,5,1,3300
8673,229,5,2,3370
8674,229,6,1,3225
8675,229,6,2,3425
8676,229,7,1,3490
8677,229,7,2,3505
8678,229,8,1,3805
8679,229,8,2,3905
8680,229,9,1,4515
8681,229,9,2,4720
8682,229,10,1,4175
8683,229,10,2,4200
8684,229,11,1,3205
8685,229,11,2,3215
8686,229,12,1,2590
8687,229,12,2,2610
8688,229,13,1,1700
8689,229,13,2,1810
8690,229,14,1,1135
8691,229,14,2,1205
8692,229,15,1,735
8693,229,15,2,920
8694,229,16,1,395
8695,229,16,2,655
8696,229,17,1,145
8697,229,17,2,285
8698,229,18,1,25
8699,229,18,2,70
8700,229,19,1,5
8701,229,19,2,15
8702,230,1,1,9930
8703,230,1,2,9650
8704,230,2,1,3660
8705,230,2,2,3525
8706,230,3,1,3990
8707,230,3,2,4010
8708,230,4,1,3935
8709,230,4,2,4090
8710,230,5,1,3820
8711,230,5,2,4340
8712,230,6,1,3590
8713,230,6,2,4310
8714,230,7,1,3455
8715,230,7,2,4025
8716,230,8,1,3815
8717,230,8,2,4535
8718,230,9,1,4495
8719,230,9,2,4870
8720,230,10,1,3975
8721,230,10,2,4445
8722,230,11,1,3320
8723,230,11,2,3430
8724,230,12,1,2260
8725,230,12,2,2820
8726,230,13,1,1695
8727,230,13,2,2075
8728,230,14,1,1325
8729,230,14,2,1940
8730,230,15,1,1130
8731,230,15,2,1565
8732,230,16,1,650
8733,230,16,2,1020
8734,230,17,1,240
8735,230,17,2,570
8736,230,18,1,45
8737,230,18,2,110
8738,230,19,1,5
8739,230,19,2,15
8740,231,1,1,10145
8741,231,1,2,9940
8742,231,2,1,3765
8743,231,2,2,3685
8744,231,3,1,4615
8745,231,3,2,4370
8746,231,4,1,4000
8747,231,4,2,3985
8748,231,5,1,3335
8749,231,5,2,3945
8750,231,6,1,3140
8751,231,6,2,3705
8752,231,7,1,2940
8753,231,7,2,3575
8754,231,8,1,3340
8755,231,8,2,3970
8756,231,9,1,3860
8757,231,9,2,4040
8758,231,10,1,3255
8759,231,10,2,3595
8760,231,11,1,2445
8761,231,11,2,2765
8762,231,12,1,2010
8763,231,12,2,2450
8764,231,13,1,1510
8765,231,13,2,1920
8766,231,14,1,1375
8767,231,14,2,1875
8768,231,15,1,1120
8769,231,15,2,1390
8770,231,16,1,645
8771,231,16,2,740
8772,231,17,1,190
8773,231,17,2,290
8774,231,18,1,30
8775,231,18,2,60
8776,231,19,1,0
8777,231,19,2,15
8778,232,1,1,8700
8779,232,1,2,8185
8780,232,2,1,2605
8781,232,2,2,2545
8782,232,3,1,2890
8783,232,3,2,2900
8784,232,4,1,3110
8785,232,4,2,3105
8786,232,5,1,3045
8787,232,5,2,3015
8788,232,6,1,2850
8789,232,6,2,2870
8790,232,7,1,2700
8791,232,7,2,2680
8792,232,8,1,2395
8793,232,8,2,2390
8794,232,9,1,2655
8795,232,9,2,2910
8796,232,10,1,2885
8797,232,10,2,3040
8798,232,11,1,2600
8799,232,11,2,2680
8800,232,12,1,2290
8801,232,12,2,2455
8802,232,13,1,1560
8803,232,13,2,1805
8804,232,14,1,1190
8805,232,14,2,1410
8806,232,15,1,850
8807,232,15,2,1165
8808,232,16,1,625
8809,232,16,2,950
8810,232,17,1,250
8811,232,17,2,575
8812,232,18,1,70
8813,232,18,2,200
8814,232,19,1,0
8815,232,19,2,30
8816,233,1,1,6275
8817,233,1,2,6040
8818,233,2,1,2305
8819,233,2,2,2175
8820,233,3,1,2730
8821,233,3,2,2500
8822,233,4,1,2575
8823,233,4,2,2380
8824,233,5,1,2490
8825,233,5,2,2520
8826,233,6,1,2445
8827,233,6,2,2475
8828,233,7,1,2460
8829,233,7,2,2645
8830,233,8,1,2565
8831,233,8,2,2720
8832,233,9,1,3055
8833,233,9,2,3255
8834,233,10,1,3025
8835,233,10,2,3245
8836,233,11,1,2665
8837,233,11,2,2950
8838,233,12,1,2305
8839,233,12,2,2690
8840,233,13,1,1795
8841,233,13,2,2120
8842,233,14,1,1370
8843,233,14,2,1715
8844,233,15,1,1050
8845,233,15,2,1370
8846,233,16,1,610
8847,233,16,2,910
8848,233,17,1,290
8849,233,17,2,570
8850,233,18,1,60
8851,233,18,2,185
8852,233,19,1,5
8853,233,19,2,35
8854,234,1,1,13445
8855,234,1,2,12930
8856,234,2,1,3695
8857,234,2,2,3600
8858,234,3,1,3395
8859,234,3,2,3445
8860,234,4,1,3190
8861,234,4,2,3170
8862,234,5,1,2710
8863,234,5,2,2775
8864,234,6,1,2410
8865,234,6,2,2535
8866,234,7,1,2490
8867,234,7,2,2395
8868,234,8,1,2545
8869,234,8,2,2505
8870,234,9,1,2670
8871,234,9,2,2570
8872,234,10,1,2420
8873,234,10,2,2260
8874,234,11,1,1805
8875,234,11,2,1705
8876,234,12,1,1405
8877,234,12,2,1210
8878,234,13,1,880
8879,234,13,2,760
8880,234,14,1,525
8881,234,14,2,560
8882,234,15,1,245
8883,234,15,2,330
8884,234,16,1,120
8885,234,16,2,175
8886,234,17,1,35
8887,234,17,2,80
8888,234,18,1,5
8889,234,18,2,15
8890,234,19,1,0
8891,234,19,2,5
8892,235,1,1,9015
8893,235,1,2,8530
8894,235,2,1,2850
8895,235,2,2,2710
8896,235,3,1,2335
8897,235,3,2,2145
8898,235,4,1,2270
8899,235,4,2,2235
8900,235,5,1,2330
8901,235,5,2,2355
8902,235,6,1,2360
8903,235,6,2,2385
8904,235,7,1,2380
8905,235,7,2,2375
8906,235,8,1,2455
8907,235,8,2,2490
8908,235,9,1,2915
8909,235,9,2,2960
8910,235,10,1,3215
8911,235,10,2,3215
8912,235,11,1,3135
8913,235,11,2,3055
8914,235,12,1,2640
8915,235,12,2,2700
8916,235,13,1,2090
8917,235,13,2,2025
8918,235,14,1,1430
8919,235,14,2,1630
8920,235,15,1,1055
8921,235,15,2,1300
8922,235,16,1,670
8923,235,16,2,985
8924,235,17,1,325
8925,235,17,2,630
8926,235,18,1,70
8927,235,18,2,220
8928,235,19,1,10
8929,235,19,2,30
8930,236,1,1,8865
8931,236,1,2,8225
8932,236,2,1,2895
8933,236,2,2,2785
8934,236,3,1,3005
8935,236,3,2,2930
8936,236,4,1,3410
8937,236,4,2,3460
8938,236,5,1,3640
8939,236,5,2,3605
8940,236,6,1,3385
8941,236,6,2,3470
8942,236,7,1,3140
8943,236,7,2,3150
8944,236,8,1,2925
8945,236,8,2,2925
8946,236,9,1,3175
8947,236,9,2,3430
8948,236,10,1,3150
8949,236,10,2,3205
8950,236,11,1,2495
8951,236,11,2,2640
8952,236,12,1,1970
8953,236,12,2,2285
8954,236,13,1,1305
8955,236,13,2,1495
8956,236,14,1,895
8957,236,14,2,1185
8958,236,15,1,715
8959,236,15,2,980
8960,236,16,1,415
8961,236,16,2,825
8962,236,17,1,165
8963,236,17,2,415
8964,236,18,1,35
8965,236,18,2,110
8966,236,19,1,0
8967,236,19,2,25
8968,237,1,1,6950
8969,237,1,2,6610
8970,237,2,1,2720
8971,237,2,2,2475
8972,237,3,1,2675
8973,237,3,2,2600
8974,237,4,1,2345
8975,237,4,2,2405
8976,237,5,1,2425
8977,237,5,2,2580
8978,237,6,1,2460
8979,237,6,2,2625
8980,237,7,1,2575
8981,237,7,2,2715
8982,237,8,1,2645
8983,237,8,2,2770
8984,237,9,1,3080
8985,237,9,2,3340
8986,237,10,1,3130
8987,237,10,2,3345
8988,237,11,1,2820
8989,237,11,2,3090
8990,237,12,1,2255
8991,237,12,2,2600
8992,237,13,1,1570
8993,237,13,2,1840
8994,237,14,1,1120
8995,237,14,2,1550
8996,237,15,1,855
8997,237,15,2,1405
8998,237,16,1,505
8999,237,16,2,1060
9000,237,17,1,230
9001,237,17,2,515
9002,237,18,1,35
9003,237,18,2,170
9004,237,19,1,0
9005,237,19,2,10
9006,238,1,1,11730
9007,238,1,2,11030
9008,238,2,1,3815
9009,238,2,2,3400
9010,238,3,1,3290
9011,238,3,2,2980
9012,238,4,1,2915
9013,238,4,2,2955
9014,238,5,1,2965
9015,238,5,2,3005
9016,238,6,1,2765
9017,238,6,2,2915
9018,238,7,1,2815
9019,238,7,2,2815
9020,238,8,1,2835
9021,238,8,2,2865
9022,238,9,1,3185
9023,238,9,2,3275
9024,238,10,1,3180
9025,238,10,2,3210
9026,238,11,1,2650
9027,238,11,2,2685
9028,238,12,1,2180
9029,238,12,2,2160
9030,238,13,1,1540
9031,238,13,2,1685
9032,238,14,1,1200
9033,238,14,2,1395
9034,238,15,1,765
9035,238,15,2,975
9036,238,16,1,450
9037,238,16,2,820
9038,238,17,1,205
9039,238,17,2,465
9040,238,18,1,45
9041,238,18,2,145
9042,238,19,1,10
9043,238,19,2,25
9044,239,1,1,11830
9045,239,1,2,11360
9046,239,2,1,3675
9047,239,2,2,3520
9048,239,3,1,3280
9049,239,3,2,3140
9050,239,4,1,3040
9051,239,4,2,2985
9052,239,5,1,3150
9053,239,5,2,3270
9054,239,6,1,3205
9055,239,6,2,3260
9056,239,7,1,3240
9057,239,7,2,3100
9058,239,8,1,3090
9059,239,8,2,3075
9060,239,9,1,3585
9061,239,9,2,3465
9062,239,10,1,3285
9063,239,10,2,3240
9064,239,11,1,2830
9065,239,11,2,2745
9066,239,12,1,2280
9067,239,12,2,2185
9068,239,13,1,1675
9069,239,13,2,1545
9070,239,14,1,1085
9071,239,14,2,1010
9072,239,15,1,640
9073,239,15,2,770
9074,239,16,1,360
9075,239,16,2,485
9076,239,17,1,145
9077,239,17,2,255
9078,239,18,1,40
9079,239,18,2,85
9080,239,19,1,0
9081,239,19,2,15
9082,240,1,1,7470
9083,240,1,2,7300
9084,240,2,1,2550
9085,240,2,2,2480
9086,240,3,1,2865
9087,240,3,2,2925
9088,240,4,1,3070
9089,240,4,2,3110
9090,240,5,1,3005
9091,240,5,2,3265
9092,240,6,1,2965
9093,240,6,2,3150
9094,240,7,1,2965
9095,240,7,2,3025
9096,240,8,1,2875
9097,240,8,2,2900
9098,240,9,1,3225
9099,240,9,2,3240
9100,240,10,1,3025
9101,240,10,2,3140
9102,240,11,1,2575
9103,240,11,2,2925
9104,240,12,1,2180
9105,240,12,2,2645
9106,240,13,1,1665
9107,240,13,2,2005
9108,240,14,1,1175
